[INFO    ] Starting server
[INFO    ] Processing user alex98chen4
[INFO    ] Number of keypoints for images/Experiment1/MichiganCoaster640480.jpeg: 500
[INFO    ] Number of keypoints for images/Experiment1/Optimist640480.jpg: 520
[INFO    ] Image images/Experiment1/KeroKero640480.jpg rejected: 285 < 500
[INFO    ] Number of keypoints for images/Experiment1/Strokes640480.jpg: 2106
[INFO    ] Number of keypoints for images/Experiment1/Vulfpeck640480.jpg: 533
[INFO    ] Number of keypoints for images/Experiment1/BestDay640480.jpg: 872
[INFO    ] Image images/Experiment1/WildFlower640480.jpg rejected: 420 < 500
[INFO    ] Server::init
[INFO    ] Server::run
ReadTime,3.762178421020508,1576028089.5887136
SIFTTime,0.17847943305969238,1576028089.7673671
ReadTime,1.1882143020629883,1576028090.7770426
SIFTTime,0.32453107833862305,1576028091.1017191
IMGAppear,Optimist
ReadTime,1.147169589996338,1576028091.9243412
SIFTTime,0.2406454086303711,1576028092.1758394
ReadTime,1.2211816310882568,1576028093.156251
SIFTTime,0.2638707160949707,1576028093.4208112
ReadTime,1.1904072761535645,1576028094.3472552
SIFTTime,0.27565813064575195,1576028094.6230943
SongPlay,images/Experiment1/Optimist640480.jpg,1576028094.704627
ReadTime,1.1393001079559326,1576028095.4866753
SIFTTime,0.27141809463500977,1576028095.758315
ReadTime,1.1890759468078613,1576028096.6759102
SIFTTime,0.2063758373260498,1576028096.8824759
ReadTime,1.252553939819336,1576028097.9286063
SIFTTime,0.3776679039001465,1576028098.306428
ReadTime,1.183525562286377,1576028099.1122456
SIFTTime,0.4075450897216797,1576028099.5199223
SongStop,1576028099.5975366
ReadTime,1.1389222145080566,1576028100.2512665
SIFTTime,0.40487194061279297,1576028100.656428
ReadTime,1.1864886283874512,1576028101.4379885
SIFTTime,0.20217633247375488,1576028101.6403983
ReadTime,1.2496459484100342,1576028102.6877272
SIFTTime,0.2093353271484375,1576028102.8973448
ReadTime,1.188464641571045,1576028103.8764143
SIFTTime,0.24292206764221191,1576028104.1195357
ReadTime,1.1910264492034912,1576028105.0676057
SIFTTime,0.2175605297088623,1576028105.2908196
ReadTime,1.1323773860931396,1576028106.2055259
SIFTTime,0.22037887573242188,1576028106.4260972
ReadTime,1.2447383403778076,1576028107.4504101
SIFTTime,0.1801438331604004,1576028107.6307008
ReadTime,1.190260410308838,1576028108.6407824
SIFTTime,0.2692420482635498,1576028108.9101772
ReadTime,1.1911895275115967,1576028109.8320882
SIFTTime,0.33489489555358887,1576028110.1671257
ReadTime,1.1426153182983398,1576028110.974815
SIFTTime,0.21052789688110352,1576028111.1857646
IMGAppear,MichiganCoaster
ReadTime,1.233501672744751,1576028112.2086322
SIFTTime,0.2538743019104004,1576028112.462739
ReadTime,1.1959600448608398,1576028113.4047446
SIFTTime,0.2855358123779297,1576028113.6905134
SongPlay,images/Experiment1/MichiganCoaster640480.jpeg,1576028113.7843726
ReadTime,1.1834025382995605,1576028114.5882573
SIFTTime,0.31287097930908203,1576028114.911651
ReadTime,1.141826868057251,1576028115.740517
SIFTTime,0.2997102737426758,1576028116.050657
ReadTime,1.2182085514068604,1576028116.9690895
SIFTTime,0.21575450897216797,1576028117.1850653
ReadTime,1.1965620517730713,1576028118.165827
SIFTTime,0.34629321098327637,1576028118.5122755
SongStop,1576028118.602369
ReadTime,1.1975183486938477,1576028119.36346
SIFTTime,0.33071088790893555,1576028119.7050169
ReadTime,1.1252360343933105,1576028120.499434
SIFTTime,0.2848968505859375,1576028120.7846482
IMGAppear,Strokes
ReadTime,1.231818675994873,1576028121.7314937
SIFTTime,0.2994875907897949,1576028122.0417693
ReadTime,1.1861960887908936,1576028122.9283884
SIFTTime,0.253206729888916,1576028123.1924417
ReadTime,1.178891658782959,1576028124.1180286
SIFTTime,0.32494330406188965,1576028124.4535809
ReadTime,1.1756436824798584,1576028125.3042014
SIFTTime,0.2920420169830322,1576028125.5964189
ReadTime,1.136997938156128,1576028126.4413292
SIFTTime,0.19337177276611328,1576028126.6348407
ReadTime,1.2591333389282227,1576028127.7005646
SIFTTime,0.3478546142578125,1576028128.0487084
ReadTime,1.185570240020752,1576028128.8863297
SIFTTime,0.31702470779418945,1576028129.213989
ReadTime,1.1758618354797363,1576028130.0727215
SIFTTime,0.36391305923461914,1576028130.44782
ReadTime,1.1266896724700928,1576028131.2104878
SIFTTime,0.17842507362365723,1576028131.389538
IMGAppear,Vulfpeck
ReadTime,1.1899523735046387,1576028132.4006312
SIFTTime,0.22553110122680664,1576028132.626363
ReadTime,1.2493081092834473,1576028133.6500838
SIFTTime,0.25814056396484375,1576028133.9189594
SongPlay,images/Experiment1/Vulfpeck640480.jpg,1576028134.007125
ReadTime,1.1215171813964844,1576028134.7822366
SIFTTime,0.2646825313568115,1576028135.0471265
ReadTime,1.1918816566467285,1576028135.9742038
SIFTTime,0.2257862091064453,1576028136.2001703
ReadTime,1.1835289001464844,1576028137.1578698
SIFTTime,0.18130183219909668,1576028137.3393362
ReadTime,1.2489197254180908,1576028138.4068964
SIFTTime,0.24553608894348145,1576028138.6526232
SongStop,1576028138.731715
ReadTime,1.1968636512756348,1576028139.6038604
SIFTTime,0.32599830627441406,1576028139.9417505
ReadTime,1.1708979606628418,1576028140.7865427
SIFTTime,0.2231740951538086,1576028141.0098665
IMGAppear,BestDay
ReadTime,1.142057180404663,1576028141.928715
