[INFO    ] Starting server
[INFO    ] Processing user alex98chen4
[INFO    ] Number of keypoints for images/Experiment1/MichiganCoaster640480.jpeg: 500
[INFO    ] Number of keypoints for images/Experiment1/Optimist640480.jpg: 520
[INFO    ] Image images/Experiment1/KeroKero640480.jpg rejected: 285 < 500
[INFO    ] Number of keypoints for images/Experiment1/Strokes640480.jpg: 2106
[INFO    ] Number of keypoints for images/Experiment1/Vulfpeck640480.jpg: 533
[INFO    ] Number of keypoints for images/Experiment1/BestDay640480.jpg: 872
[INFO    ] Image images/Experiment1/WildFlower640480.jpg rejected: 420 < 500
[INFO    ] Server::init
[INFO    ] Server::run
ReadTime,3.112337589263916,1576028678.3136265
SIFTTime,0.1852555274963379,1576028678.5096612
ReadTime,0.4752962589263916,1576028678.7996051
SIFTTime,0.19531488418579102,1576028678.9959354
ReadTime,0.5107133388519287,1576028679.3112764
SIFTTime,0.3495769500732422,1576028679.66171
ReadTime,0.5317678451538086,1576028679.8433745
SIFTTime,0.3816702365875244,1576028680.225695
ReadTime,0.5063884258270264,1576028680.349911
SIFTTime,0.3446481227874756,1576028680.7052512
ReadTime,0.4851400852203369,1576028680.8456635
SIFTTime,0.2484431266784668,1576028681.0948389
IMGAppear,Optimist
ReadTime,0.4959893226623535,1576028681.3423154
SIFTTime,0.25162172317504883,1576028681.6046247
ReadTime,0.4947023391723633,1576028681.847619
SIFTTime,0.2693045139312744,1576028682.1276774
ReadTime,0.5007567405700684,1576028682.3590527
SIFTTime,0.32211780548095703,1576028682.6918104
SongPlay,images/Experiment1/Optimist640480.jpg,1576028682.804857
ReadTime,0.48644065856933594,1576028682.8560562
ReadTime,0.5038211345672607,1576028683.3600042
SIFTTime,0.2677338123321533,1576028683.5355606
ReadTime,0.5057013034820557,1576028683.8659346
SIFTTime,0.23735666275024414,1576028683.870561
SIFTTime,0.24655461311340332,1576028684.2231567
ReadTime,0.5106301307678223,1576028684.3768275
SIFTTime,0.22858786582946777,1576028684.6160638
ReadTime,0.49655985832214355,1576028684.8839452
SIFTTime,0.2874300479888916,1576028685.1820195
ReadTime,0.4975137710571289,1576028685.3920302
SIFTTime,0.2687561511993408,1576028685.67157
ReadTime,0.4848761558532715,1576028685.8876014
SIFTTime,0.1992053985595703,1576028686.0870838
ReadTime,0.5057370662689209,1576028686.3935375
SIFTTime,0.2013847827911377,1576028686.6057243
SongStop,1576028686.6839762
ReadTime,0.4920501708984375,1576028686.896274
SIFTTime,0.31752467155456543,1576028687.3134747
ReadTime,0.5186233520507812,1576028687.415099
SIFTTime,0.43559837341308594,1576028687.864454
ReadTime,0.47824740409851074,1576028687.9069595
SIFTTime,0.40351271629333496,1576028688.35862
ReadTime,0.5040833950042725,1576028688.4111788
SIFTTime,0.46654796600341797,1576028688.916947
ReadTime,0.5100820064544678,1576028688.9215238
ReadTime,0.5003211498260498,1576028689.422104
SIFTTime,0.46408796310424805,1576028689.4637115
ReadTime,0.5046415328979492,1576028689.9270964
SIFTTime,0.5272688865661621,1576028690.073026
ReadTime,0.506598711013794,1576028690.433913
SIFTTime,0.28987693786621094,1576028690.451566
SIFTTime,0.2016451358795166,1576028690.7319276
ReadTime,0.510399580001831,1576028690.9445224
SIFTTime,0.23570871353149414,1576028691.1810665
ReadTime,0.5037496089935303,1576028691.449034
SIFTTime,0.21193480491638184,1576028691.6718602
ReadTime,0.49732160568237305,1576028691.9570935
SIFTTime,0.24625253677368164,1576028692.204165
ReadTime,0.5046236515045166,1576028692.4624476
SIFTTime,0.2640955448150635,1576028692.7271874
ReadTime,0.5071182250976562,1576028692.9701517
SIFTTime,0.2400221824645996,1576028693.2110305
ReadTime,0.5050828456878662,1576028693.4760294
SIFTTime,0.21830415725708008,1576028693.6945074
ReadTime,0.5059330463409424,1576028693.9820685
