[INFO    ] Starting server
[INFO    ] Processing user alex98chen4
[INFO    ] Number of keypoints for images/Experiment1/MichiganCoaster640480.jpeg: 500
[INFO    ] Number of keypoints for images/Experiment1/Optimist640480.jpg: 520
[INFO    ] Image images/Experiment1/KeroKero640480.jpg rejected: 285 < 500
[INFO    ] Number of keypoints for images/Experiment1/Strokes640480.jpg: 2106
[INFO    ] Number of keypoints for images/Experiment1/Vulfpeck640480.jpg: 533
[INFO    ] Number of keypoints for images/Experiment1/BestDay640480.jpg: 872
[INFO    ] Image images/Experiment1/WildFlower640480.jpg rejected: 420 < 500
[INFO    ] Server::init
[INFO    ] Server::run
ReadTime,3.098139762878418
SIFTTime,0.4052267074584961
ReadTime,0.46671247482299805
SIFTTime,0.27184271812438965
ReadTime,0.48498058319091797
SIFTTime,0.2630903720855713
ReadTime,0.4604320526123047
SIFTTime,0.2776224613189697
ReadTime,0.4626152515411377
SIFTTime,0.2617926597595215
SongPlay,images/Experiment1/Optimist640480.jpg
ReadTime,0.44780445098876953
ReadTime,0.4713926315307617
SIFTTime,0.28069233894348145
ReadTime,0.4731760025024414
SIFTTime,0.3350656032562256
SIFTTime,0.28787684440612793
ReadTime,0.4775559902191162
SIFTTime,0.30181264877319336
ReadTime,0.4732372760772705
SIFTTime,0.330904483795166
ReadTime,0.464308500289917
SIFTTime,0.252138614654541
ReadTime,0.4601917266845703
SIFTTime,0.22047829627990723
ReadTime,0.4716758728027344
SIFTTime,0.19194245338439941
ReadTime,0.4731407165527344
SIFTTime,0.21340036392211914
ReadTime,0.4737074375152588
SIFTTime,0.3819756507873535
SongStop
ReadTime,0.5013518333435059
ReadTime,0.46419262886047363
SIFTTime,0.44238710403442383
ReadTime,0.4710397720336914
SIFTTime,0.429119348526001
ReadTime,0.4728095531463623
SIFTTime,0.41788721084594727
ReadTime,0.47293615341186523
SIFTTime,0.41842198371887207
ReadTime,0.47333788871765137
SIFTTime,0.451984167098999
ReadTime,0.4711475372314453
SIFTTime,0.1957707405090332
ReadTime,0.4777200222015381
SIFTTime,0.20445919036865234
ReadTime,0.46215009689331055
SIFTTime,0.24297118186950684
ReadTime,0.46396422386169434
SIFTTime,0.22464299201965332
ReadTime,0.4610018730163574
SIFTTime,0.2531282901763916
ReadTime,0.4522368907928467
SIFTTime,0.21632766723632812
ReadTime,0.46300220489501953
SIFTTime,0.23035669326782227
ReadTime,0.47178149223327637
SIFTTime,0.22286772727966309
ReadTime,0.46278929710388184
SIFTTime,0.2167224884033203
ReadTime,0.4723854064941406
SIFTTime,0.2355637550354004
ReadTime,0.462099552154541
SIFTTime,0.21535563468933105
ReadTime,0.472689151763916
SIFTTime,0.19841909408569336
ReadTime,0.47371435165405273
SIFTTime,0.2053060531616211
ReadTime,0.47245287895202637
SIFTTime,0.2154381275177002
ReadTime,0.4727461338043213
SIFTTime,0.19208955764770508
ReadTime,0.48342084884643555
SIFTTime,0.21988582611083984
ReadTime,0.447268009185791
SIFTTime,0.25879788398742676
ReadTime,0.451901912689209
SIFTTime,0.3495175838470459
ReadTime,0.4547908306121826
SIFTTime,0.4190495014190674
ReadTime,0.4518294334411621
SIFTTime,0.3899986743927002
ReadTime,0.4724135398864746
ReadTime,0.4723193645477295
SIFTTime,0.42291951179504395
ReadTime,0.4723834991455078
SIFTTime,0.385174036026001
SIFTTime,0.2180633544921875
ReadTime,0.4783205986022949
SIFTTime,0.2781205177307129
ReadTime,0.46218109130859375
SIFTTime,0.29670238494873047
SongPlay,images/Experiment1/MichiganCoaster640480.jpeg
ReadTime,0.46796178817749023
ReadTime,0.47270655632019043
SIFTTime,0.33808231353759766
ReadTime,0.47170162200927734
SIFTTime,0.3085489273071289
SIFTTime,0.2740325927734375
ReadTime,0.4729945659637451
SIFTTime,0.29717230796813965
ReadTime,0.47775888442993164
SIFTTime,0.35532426834106445
ReadTime,0.4642488956451416
SIFTTime,0.29746079444885254
ReadTime,0.4483177661895752
SIFTTime,0.33976173400878906
ReadTime,0.46230483055114746
SIFTTime,0.29946327209472656
ReadTime,0.46445488929748535
SIFTTime,0.18016457557678223
ReadTime,0.47658705711364746
SIFTTime,0.22184205055236816
ReadTime,0.4555480480194092
SIFTTime,0.3116774559020996
SongStop
ReadTime,0.46907544136047363
ReadTime,0.4720132350921631
SIFTTime,0.35614514350891113
ReadTime,0.47313499450683594
SIFTTime,0.44715023040771484
ReadTime,0.4719221591949463
SIFTTime,0.3842806816101074
ReadTime,0.47120022773742676
SIFTTime,0.3855760097503662
ReadTime,0.4717743396759033
SIFTTime,0.4190244674682617
ReadTime,0.46283721923828125
SIFTTime,0.3743126392364502
ReadTime,0.4679889678955078
SIFTTime,0.21213150024414062
SIFTTime,0.18653488159179688
ReadTime,0.4852876663208008
SIFTTime,0.22876453399658203
ReadTime,0.46524858474731445
SIFTTime,0.3296694755554199
ReadTime,0.45241785049438477
SIFTTime,0.2999095916748047
ReadTime,0.46269750595092773
SIFTTime,0.27546048164367676
ReadTime,0.45722174644470215
SIFTTime,0.3242487907409668
ReadTime,0.4763624668121338
SIFTTime,0.3269693851470947
SongPlay,images/Experiment1/Strokes640480.jpg
ReadTime,0.4504077434539795
ReadTime,0.4721107482910156
SIFTTime,0.30458831787109375
ReadTime,0.4724600315093994
SIFTTime,0.3397083282470703
SIFTTime,0.27916574478149414
ReadTime,0.4747583866119385
SongStop
ReadTime,0.4709813594818115
SIFTTime,0.2748301029205322
SIFTTime,0.21532297134399414
ReadTime,0.47368741035461426
SIFTTime,0.22212505340576172
ReadTime,0.4880404472351074
SIFTTime,0.25542426109313965
ReadTime,0.4601869583129883
SIFTTime,0.3250243663787842
ReadTime,0.45069217681884766
SIFTTime,0.3679625988006592
ReadTime,0.4732375144958496
SIFTTime,0.34397053718566895
ReadTime,0.472667932510376
SIFTTime,0.38750171661376953
ReadTime,0.4560365676879883
SIFTTime,0.3944864273071289
ReadTime,0.46192216873168945
SIFTTime,0.36404895782470703
ReadTime,0.47324085235595703
SIFTTime,0.30016136169433594
ReadTime,0.47823119163513184
SIFTTime,0.19734573364257812
ReadTime,0.46039795875549316
SIFTTime,0.20903635025024414
ReadTime,0.4763174057006836
SIFTTime,0.20003938674926758
ReadTime,0.4559757709503174
SIFTTime,0.26484251022338867
ReadTime,0.4628257751464844
SIFTTime,0.25003504753112793
SongPlay,images/Experiment1/Vulfpeck640480.jpg
ReadTime,0.4567415714263916
ReadTime,0.471813440322876
SIFTTime,0.23464345932006836
SIFTTime,0.2720181941986084
ReadTime,0.47270870208740234
SIFTTime,0.24242615699768066
ReadTime,0.4772496223449707
SIFTTime,0.23403692245483398
ReadTime,0.47322702407836914
SIFTTime,0.2659134864807129
ReadTime,0.4615147113800049
SIFTTime,0.2889893054962158
ReadTime,0.4621124267578125
SIFTTime,0.2115793228149414
ReadTime,0.46056628227233887
SIFTTime,0.1804807186126709
ReadTime,0.4721870422363281
SIFTTime,0.1774132251739502
ReadTime,0.4738142490386963
SIFTTime,0.24290180206298828
SongStop
ReadTime,0.46720266342163086
SIFTTime,0.25435447692871094
ReadTime,0.471829891204834
SIFTTime,0.2620210647583008
ReadTime,0.48472023010253906
SIFTTime,0.27812790870666504
ReadTime,0.46000027656555176
SIFTTime,0.30910539627075195
ReadTime,0.4687483310699463
SIFTTime,0.2792532444000244
ReadTime,0.47249603271484375
SIFTTime,0.2808873653411865
ReadTime,0.4616565704345703
SIFTTime,0.21083474159240723
ReadTime,0.4639761447906494
SIFTTime,0.22216105461120605
ReadTime,0.45905637741088867
SIFTTime,0.23958516120910645
ReadTime,0.4827768802642822
SIFTTime,0.24735283851623535
SongPlay,images/Experiment1/BestDay640480.jpg
ReadTime,0.4518306255340576
ReadTime,0.4717440605163574
SIFTTime,0.2737550735473633
SIFTTime,0.2669999599456787
ReadTime,0.4727668762207031
SIFTTime,0.2771117687225342
ReadTime,0.477616548538208
SIFTTime,0.31777310371398926
ReadTime,0.46239280700683594
SIFTTime,0.29680919647216797
ReadTime,0.47304320335388184
SIFTTime,0.2762293815612793
ReadTime,0.47352170944213867
SIFTTime,0.2516818046569824
ReadTime,0.4720578193664551
SIFTTime,0.19715237617492676
ReadTime,0.4725937843322754
SIFTTime,0.19703221321105957
SongStop
ReadTime,0.46050596237182617
SIFTTime,0.2517249584197998
ReadTime,0.4675862789154053
SIFTTime,0.36670947074890137
ReadTime,0.4711427688598633
SIFTTime,0.3879561424255371
ReadTime,0.4690067768096924
SIFTTime,0.33861541748046875
ReadTime,0.4819788932800293
SIFTTime,0.328977108001709
ReadTime,0.4560551643371582
SIFTTime,0.3040754795074463
ReadTime,0.4631662368774414
SIFTTime,0.33707165718078613
ReadTime,0.4714055061340332
SIFTTime,0.22123503684997559
ReadTime,0.4713094234466553
SIFTTime,0.1931929588317871
ReadTime,0.46727705001831055
SIFTTime,0.22068262100219727
ReadTime,0.46871113777160645
SIFTTime,0.27632880210876465
ReadTime,0.4505019187927246
SIFTTime,0.27646422386169434
ReadTime,0.4611327648162842
SIFTTime,0.25826144218444824
ReadTime,0.4589834213256836
SIFTTime,0.2937459945678711
ReadTime,0.45215415954589844
SIFTTime,0.33475255966186523
ReadTime,0.4601097106933594
SIFTTime,0.30382204055786133
ReadTime,0.4704294204711914
SIFTTime,0.332106351852417
ReadTime,0.4620978832244873
SIFTTime,0.28925085067749023
ReadTime,0.4618513584136963
SIFTTime,0.2245326042175293
ReadTime,0.46700453758239746
SIFTTime,0.18190670013427734
ReadTime,0.46323442459106445
SIFTTime,0.1954183578491211
ReadTime,0.4670429229736328
SIFTTime,0.2691175937652588
ReadTime,0.4711909294128418
SIFTTime,0.2795708179473877
ReadTime,0.44617128372192383
SIFTTime,0.37211084365844727
ReadTime,0.44283294677734375
SIFTTime,0.31752657890319824
ReadTime,0.4835848808288574
SIFTTime,0.3818650245666504
ReadTime,0.4424891471862793
SIFTTime,0.28114795684814453
ReadTime,0.4688863754272461
SIFTTime,0.23998379707336426
ReadTime,0.46285057067871094
SIFTTime,0.1885666847229004
ReadTime,0.4707217216491699
SIFTTime,0.2555527687072754
ReadTime,0.4549131393432617
SIFTTime,0.23289918899536133
ReadTime,0.46175360679626465
SIFTTime,0.24204087257385254
ReadTime,0.4729630947113037
SIFTTime,0.20978045463562012
ReadTime,0.4622952938079834
SIFTTime,0.22040438652038574
ReadTime,0.4719736576080322
SIFTTime,0.2191150188446045
ReadTime,0.4631316661834717
SIFTTime,0.2552492618560791
ReadTime,0.4613509178161621
SIFTTime,0.21828246116638184
ReadTime,0.4618644714355469
SIFTTime,0.24944615364074707
ReadTime,0.4614441394805908
SIFTTime,0.25896239280700684
ReadTime,0.4626951217651367
SIFTTime,0.21716856956481934
ReadTime,0.4619014263153076
SIFTTime,0.20826125144958496
ReadTime,0.46335315704345703
SIFTTime,0.21950387954711914
ReadTime,0.4671492576599121
SIFTTime,0.1995255947113037
ReadTime,0.45539259910583496
SIFTTime,0.19846534729003906
ReadTime,0.48360586166381836
